,rAB,rBC,rCD,rAC,rBD,rAD,C1,C2,C3,C4,lg
241,0.029451136,0.5,0.03397748,0.5,0.5,0.5,1,1,0.007218951,0.007218951,1
242,0.038348303,0.023599047,0.011799643,0.044248005,0.011799643,0.032448601,9.778822951,42.37416399,0.000263448,0.005581753,1
243,0.069201343,0.030356107,0.022275735,0.04106089,0.044528401,0.050779612,13.92322152,5.991855741,5.406243366,65.25367883,1
244,0.5,0.021567904,0.5,0.5,0.5,0.028747305,1,1,1.899377029,0.000172617,1
245,0.036405177,0.5,0.023413955,0.5,0.5,0.5,1,1,0.005728799,0.005728799,1
246,0.057534669,0.030137434,0.01095937,0.082192179,0.030137434,0.082192179,1.580187492,16.59066241,0.000378116,0.006273192,1
247,0.033641719,0.095408251,0.018346221,0.075708804,0.094016364,0.069600402,8.309375677,5.638232282,3.820906762,8.94E-07,1
248,0.04296916,0.050049586,0.014615402,0.014559939,0.045909856,0.013247292,18.24123979,12.81973038,2.250822181,44.97184207,1
249,0.04243781,0.068512105,0.063892569,0.089330325,0.099211123,0.124167315,3.717895486,3.791456272,2.52932544,24.02770596,1
250,0.03719026,0.023759341,0.037235997,0.034672032,0.037500513,0.011816223,14.86933617,13.27837246,14.84110261,34.24852312,1
251,0.021681129,0.043361305,0.016261085,0.043361305,0.037941261,0.043361305,11.53101838,15.37446575,7.688078186,177.287146,2
252,0.024332034,0.029169869,0.014508026,0.023518715,0.026308302,0.016830192,21.12199424,20.52186549,11.15474796,98.29115687,2
253,0.040430104,0.037528871,0.024324075,0.055309935,0.035988227,0.053769218,7.463618645,14.16693594,3.74E-05,9.33E-10,2
254,0.017737759,0.015099754,0.051728391,0.011263651,0.058206745,0.054370643,40.27441798,5.518854455,2.59E-24,8.59E-23,2
255,0.5,0.028978094,0.5,0.5,0.5,0.038627477,1,1,1.864829185,0.000695836,2
256,0.045240524,0.5,0.5,0.5,0.01598699,0.034602875,1,1.968026019,1,1.411486945,2
257,0.5,0.5,0.014999664,0.023981151,0.5,0.020987322,1.952037697,1,1,0.80040691,2
258,0.019704663,0.014778556,0.019704663,0.019704663,0.019704663,0.024630769,25.37470507,25.37470507,0.000307024,0.010387477,2
259,0.024762794,0.020999912,0.064073581,0.030291479,0.05856541,0.033909716,14.87570818,9.850354235,10.70494885,0.169258849,2
260,0.029126663,0.016990752,0.041262573,0.026699481,0.038835391,0.053398484,19.61867632,13.84854408,2.019751745,118.8677563,2
261,0.002584425,0.5,0.097715145,0.5,0.5,0.5,1,1,0.019985912,0.019985912,2
262,0.079954304,0.01464046,0.02572246,0.094354592,0.021903961,0.101465069,0.102587756,24.50811929,0.087909791,1.731740632,2
263,0.088933617,0.02325395,0.023975858,0.087732123,0.025207416,0.064066452,5.912659567,19.74984112,6.038814594,0.67313665,2
264,0.5,0.5,0.005988495,0.026946559,0.5,0.020958541,1.946106882,1,1,7.96E-05,2
265,0.010899649,0.016349235,0.5,0.027248407,0.5,0.5,0.00133792,1,1,0.00133792,2
266,0.012249913,0.028262257,0.035459216,0.040494668,0.007212431,0.005037487,0.02527616,28.19369363,16.58878142,0.082667255,2
267,0.026641785,0.041458548,0.030731059,0.032370526,0.010744804,0.015899688,16.17421709,24.11368327,8.717558003,210.037813,2
268,0.5,0.5,0.030565786,0.040734036,0.5,0.037344619,1.918531929,1,1,0.889110761,2
269,0.038330656,0.0222351,0.025005879,0.044833192,0.014831344,0.053160886,9.229627555,29.14492462,8.206356803,369.0721792,2
270,0.5,0.002436429,0.5,0.5,0.5,0.029075725,1,1,1.936975771,1.60E-05,2
271,0.015061166,0.027109336,0.018073208,0.036145463,0.021085251,0.024097293,7.378233027,24.59144995,11.06715488,0.032309287,2
272,0.00736982,0.045168056,0.037909805,0.037798236,0.007481389,0.000111569,22.13953946,22.0743836,7.95E-20,8.80E-19,2
273,0.025882914,0.047751768,0.03281791,0.040344621,0.032039353,0.024632205,13.46734451,15.48398807,10.84583839,113.5647826,2
274,0.013803782,0.5,0.5,0.5,0.057878226,0.060632879,1,1.884243547,1,1.199557837,2
275,0.024024932,0.024024932,0.033033924,0.024024932,0.051051907,0.033033924,20.81171354,3.7844395,11.35211685,0.012504191,2
276,0.5,0.032905223,0.013728312,0.5,0.0411239,0.5,1,6.098329384,1,6.098329384,2
277,0.020050354,0.01754409,0.005012767,0.012531561,0.012531561,0.007519032,35.62444813,56.99789706,0.00118607,0.033802566,2
278,0.018258572,0.015654564,0.5,0.018258572,0.5,0.5,27.38439842,1,1,27.38439842,2
279,0.5,0.5,0.5,0.03346684,0.041826013,0.5,1.93306632,1.916347973,1.8494877,3.698901992,2
280,0.027065618,0.5,0.03307357,0.5,0.5,0.5,1,1,0.005934204,0.005934204,2
281,0.026568243,0.020862139,0.042564427,0.033297617,0.03263628,0.048486723,12.74898107,17.33716589,1.509895832,72.37490019,2
282,0.007141957,0.5,0.028523553,0.5,0.5,0.5,1,1,0.000609557,0.000609557,2
283,0.5,0.013803782,0.027577046,0.5,0.030331698,0.5,1,14.5128339,1,14.5128339,2
284,0.04956873,0.034894117,0.010751746,0.01975414,0.024159076,0.025458807,18.70564633,28.63586276,15.42507848,442.0283591,2
285,0.5,0.5,0.5,0.043417129,0.02413387,0.5,1.913165743,1.951732261,1.864934714,3.729832718,2
286,0.048376339,0.043413751,0.028193721,0.041555719,0.029697517,0.044107295,11.95943506,17.12014709,5.963673121,137.3682799,2
287,0.5,0.5,0.014557476,0.036347913,0.5,0.041190233,1.927304173,1,1,1.33263455,2
288,0.5,0.5,0.5,0.021894882,0.02462803,0.5,1.956210235,1.95074394,1.906958956,3.813913131,2
289,0.5,0.5,0.5,0.028100192,0.017892719,0.5,1.943799616,1.964214562,1.908018349,3.816032527,2
290,0.03127861,0.028437875,0.5,0.014234196,0.5,0.5,25.5662913,1,1,25.5662913,2
291,0.033835182,0.031479428,0.031870127,0.036724459,0.045688654,0.044944778,13.42119242,8.801814728,2.781370711,0.070494007,2
292,0.059135081,0.023143635,0.049380174,0.078094539,0.028110072,0.031111829,1.528632977,19.43135739,9.686396659,17.09543809,2
293,0.02647104,0.032353387,0.02647104,0.011765171,0.035294561,0.020588692,27.47415222,13.7372153,4.197723894,129.7407826,2
294,0.030310987,0.015650762,0.027262129,0.041365363,0.042868859,0.068468147,4.844521672,0.05159906,0.070896704,0.035895486,2
295,0.01309592,0.01309592,0.012578617,0.006289308,0.01309592,0.006289308,58.02381789,38.1798303,38.1798303,1457.699441,2
296,0.021164934,0.03703792,0.039683418,0.031746925,0.034392422,0.034392422,16.87444561,14.39963506,3.150356107,85.04992274,2
297,0.04187214,0.00985245,0.039409087,0.032019928,0.049261299,0.056650458,23.88193938,0.000307022,4.477962966,0.003666185,2
298,0.016574586,0.022335106,0.016810244,0.027857164,0.027624309,0.033149171,14.92797506,15.34262473,0.005030664,0.225233383,2
299,0.5,0.5,0.5,0.027887,0.015224545,0.5,1.944226,1.969550909,1.913779569,3.827556479,2
300,0.5,0.029731675,0.017356193,0.5,0.022306386,0.5,1,24.0117294,1,24.0117294,2
301,0.5,0.5,0.5,0.020187452,0.030266341,0.5,1.959625096,1.939467318,1.899099767,3.798192181,2
302,0.5,0.5,0.024793842,0.01101975,0.5,0.035813115,1.9779605,1,1,1.999980768,2
303,0.025862069,0.020114943,0.025466113,0.011494253,0.039833724,0.031205525,33.14285714,5.609895964,0.006012167,0.007745454,2
304,0.044894944,0.022566,0.023116949,0.036449381,0.041756312,0.036205993,15.30529278,3.763618785,13.14611509,83.83168461,2
305,0.005540638,0.5,0.5,0.5,0.01939104,0.024931201,1,1.96121792,1,1.999913938,2
306,1.92E-15,3.54E-06,0.015341843,3.54E-06,0.015345385,0.015345385,141170.0073,0.006326263,8.22E-05,11.59765059,2
307,0.011452299,0.010752688,0.01344086,0.019516687,0.008064516,0.016826196,10.91536015,55.79999933,0.008367848,0.038795914,2
308,0.008021625,0.01069542,0.005347829,0.008021625,0.005347829,0.002674034,62.33151039,93.49587614,0.002778883,0.129909927,2
309,0.014980301,0.5,0.012486071,0.5,0.5,0.5,1,1,0.00022172,0.00022172,2
310,0.010610313,0.018567869,0.01591535,0.013262832,0.013262832,0.007957794,40.3920552,35.90418353,0.000705937,0.01900963,2
311,0.007653531,0.005102513,0.5,0.002551495,0.5,0.5,130.6525452,1,1,130.6525452,2
312,0.018047436,0.5,0.5,0.5,0.009038977,0.015044616,1,1.981922047,1,1.332769678,2
313,0.5,0.013884986,0.5,0.5,0.5,0.011113949,1,1,1.950002217,3.11E-06,2
314,0.5,0.011329263,0.014153949,0.5,0.014153949,0.5,1,35.32582956,1,35.32582956,2
315,0.008043013,1.19E-07,1.19E-07,0.008043013,1.19E-07,0.008043013,62.16576009,4194304,62.16576009,260742096.2,2
316,0.010000117,0.010000117,0.025000113,1.19E-07,0.035000111,0.025000113,99.99823573,0.000238415,0.000238415,0.011920596,2
317,0.018405138,0.03067507,0.027607587,0.024540104,0.021472621,0.015337654,21.73310439,21.73312785,0.000234608,0.00382408,2
318,0.023747156,0.5,0.5,0.5,0.007916037,0.015831596,1,1.984167927,1,1.33332664,2
319,0.016949613,0.019774469,0.014124757,0.019774469,0.028249037,0.028249037,25.28512867,10.11456363,0.000995862,0.025180508,2
320,0.030266333,0.5,0.035305732,0.5,0.5,0.5,1,1,0.008129929,0.008129929,2
321,0.5,0.5,0.015695358,0.018306164,0.5,0.007862938,1.963387671,1,1,0.33462958,2
322,0.013996877,0.5,0.136932436,0.5,0.5,0.5,1,1,0.081079634,0.081079634,2
323,0.018970648,0.5,0.5,0.5,0.002710501,0.016260624,1,1.994578997,1,1.71426776,2
324,0.008625981,0.008625981,0.5,0.011491136,0.5,0.5,38.71130253,1,1,38.71130253,2
325,0.5,0.009732828,0.002433565,0.5,0.012165915,0.5,1,0.010066029,1,0.010066029,2
326,0.057247742,0.022407384,0.018789292,0.050933265,0.025128799,0.032196053,11.19523116,19.08213384,9.983136686,0.186565494,2
327,0.5,0.028379303,0.007762004,0.5,0.030956465,0.5,1,11.76873915,1,11.76873915,2
328,0.016556752,0.009934242,0.5,0.026490518,0.5,0.5,0.00144954,1,1,0.00144954,2
329,0.033533627,0.02580214,0.5,0.043842276,0.5,0.5,8.953297797,1,1,8.953297797,2
330,0.016597463,0.039423858,0.018817206,0.034946238,0.036735036,0.032258066,16.10417411,14.49492392,0.001042348,0.0264017,2
331,0.014003619,0.5,0.002346399,0.5,0.5,0.5,1,1,1.20E-05,1.20E-05,2
332,0.5,0.020537443,0.5,0.5,0.5,0.038766586,1,1,1.881409255,0.000421513,2
333,0.02384696,0.5,0.039725082,0.5,0.5,0.5,1,1,0.007107581,0.007107581,2
334,0.028062125,0.022960094,0.028062125,0.025511109,0.025511109,0.028062125,19.79726251,19.79726251,6.479516336,141.1038749,2
335,0.025139891,0.016760007,0.025139891,0.013966712,0.03631307,0.033519776,33.14766097,6.629758535,0.000188618,0.005627029,2
336,0.029255544,0.03457469,0.005319385,0.015957678,0.029255544,0.010638531,23.66410877,28.9222431,0.000766021,0.011077767,2
337,0.5,0.5,0.016978636,0.028277381,0.5,0.022628008,1.943445238,1,1,0.667265804,2
338,0.025669978,0.5,0.5,0.5,0.035925762,0.020542086,1,1.928148475,1,0.400713306,2
339,0.028369019,0.028369019,0.009456499,0.037825279,0.023640889,0.033097149,11.74995623,26.43706824,0.00044436,0.007831791,2
340,0.02010096,0.02010096,0.027638641,0.02010096,0.022613521,0.027638641,24.87443363,22.6131605,4.522975418,225.0022289,2
341,0.015393839,0.022346323,0.02001644,0.016230795,0.030651611,0.020666208,31.26400628,13.09111717,6.279615773,5.46E-10,2
342,0.014997015,0.053538573,0.021686747,0.038554217,0.055960696,0.040963855,18.67023883,8.296011315,0.019727924,0.004996286,2
343,0.5,0.5,0.5,0.011097364,0.011097364,0.5,1.977805272,1.977805272,1.955610583,3.911221127,2
344,0.08236806,0.036641935,0.5,0.08236806,0.5,0.5,6.070314159,1,1,6.070314159,2
345,0.032754591,0.5,0.5,0.5,0.046376907,0.035479054,1,1.907246187,1,0.667287803,2
346,0.5,0.013621156,0.5,0.5,0.5,0.024494382,1,1,1.923770171,4.58E-05,2
347,0.5,0.041694641,0.024538826,0.5,0.03679298,0.5,1,14.38735577,1,14.38735577,2
348,0.011297435,0.008480706,0.5,0.014114165,0.5,0.5,29.55830806,1,1,29.55830806,2
349,0.024092528,0.5,0.037842669,0.5,0.5,0.5,1,1,0.006501632,0.006501632,2
350,0.024753382,0.01485241,0.042080081,0.029703867,0.042080081,0.051981053,13.46660585,11.88210631,2.376787488,0.015411043,2
351,0.5,0.5,0.5,0.034893633,0.024166291,0.5,1.930212734,1.951667418,1.881898695,3.763778847,2
352,0.5,0.029609292,0.5,0.5,0.5,0.01078578,1,1,1.919211288,2.42E-05,2
353,0.023293194,0.5,0.028462854,0.5,0.5,0.5,1,1,0.003366352,0.003366352,2
354,0.010583963,0.5,0.5,0.5,0.031690854,0.031690854,1,1.936618292,1,1,2
355,0.059802169,0.5,0.5,0.5,0.034648008,0.056657899,1,1.930703985,1,1.368045036,2
356,0.045904301,0.053785135,0.042641297,0.022786884,0.011187777,0.034752685,15.57381874,18.58291859,13.94223978,259.1772524,2
357,0.035770961,0.5,0.5,0.5,0.035770961,0.051075215,1,1.928458078,1,1.427840167,2
358,0.5,0.5,0.038616739,0.051468641,0.5,0.054039021,1.897062718,1,1,1.066561298,2
359,0.008620924,0.034482981,0.045977228,0.031609419,0.011494486,0.020115171,19.33307521,21.74982239,14.49983147,420.4880449,2
360,0.024657988,0.016438817,0.024657988,0.019178541,0.013699094,0.032877158,27.03634392,33.79528285,13.5184007,822.3343789,2
361,0.00249056,0.5,0.019820542,0.5,0.5,0.5,1,1,5.73E-05,5.73E-05,2
362,0.015135336,0.5,0.5,0.5,0.042324009,0.045344972,1,1.915351983,1,1.199596737,2
363,0.5,0.5,0.014458294,0.028916112,0.5,0.014458294,1.942167776,1,1,3.30E-05,2
364,0.026239519,0.026239519,0.05539401,0.005831375,0.069971256,0.05539401,33.87569057,4.011756327,2.005960178,76.44492924,2
365,0.027248858,0.010900115,0.024524068,0.032698439,0.029973649,0.035423229,9.1754991,10.19495935,12.23316637,0.032731672,2
366,0.5,0.010448875,0.5,0.5,0.5,0.054733823,1,1,1.869649255,0.000701077,2
367,0.5,0.019548192,0.5,0.5,0.5,0.036626931,1,1,1.887662479,0.000325463,2
368,0.055866345,0.041899878,0.025140118,0.086592573,0.044693172,0.089385866,2.386723265,10.60732196,0.000169755,0.002025722,2
369,0.015673981,0.036718801,0.035464994,0.039845484,0.031347962,0.034482759,10.90065065,15.67916883,0.007501556,0.201525936,2
370,0.03956989,0.030452462,0.5,0.033491604,0.5,0.5,15.15797945,1,1,15.15797945,2
371,0.050532344,0.0452132,0.023936624,0.010638765,0.053191915,0.029255768,18.62513693,7.372551729,4.39773302,97.26439396,2
372,0.011737322,0.028169239,0.035211489,0.025821822,0.053990823,0.051643406,21.29975777,4.733383664,0.000288441,0.005119783,2
373,0.020218125,0.034398827,0.014849083,0.024006028,0.040861585,0.030507251,22.00705521,8.209153709,0.064060027,1.862273593,2
374,0.029707012,0.5,0.5,0.5,0.037792278,0.045877544,1,1.924415444,1,1.272166935,2
375,0.0155048,0.023256723,0.023256723,0.023256723,0.020672749,0.025840698,21.49915937,23.8878569,7.167268041,308.1520457,2
376,0.018799305,0.02278791,0.042169862,0.015686157,0.040140305,0.047129694,30.23021421,12.91281046,8.904427262,390.3775252,2
377,0.5,0.5,0.092482295,0.060854056,0.5,0.041390523,1.878291889,1,1,0.789543154,2
378,0.5,0.046817917,0.028834501,0.5,0.06120465,0.5,1,5.351139104,1,5.351139104,2
379,0.023965227,0.5,0.5,0.5,0.023965227,0.037262288,1,1.952069546,1,1.554848105,2
380,0.067091293,0.04110087,0.022380816,0.063850077,0.025668936,0.041590661,8.040238858,20.55328913,2.344109573,0.859391404,2
381,0.0278066,0.035381895,0.5,0.0278066,0.5,0.5,17.9813426,1,1,17.9813426,2
382,0.007557145,0.012594923,0.020151591,0.015113813,0.012594923,0.010076034,26.46652485,39.69853484,16.54181288,0.06215091,2
383,0.03713572,0.5,0.5,0.5,0.007958029,0.045093272,1,1.984083942,1,1.99998716,2
384,0.5,0.019534922,0.5,0.5,0.5,0.013961999,1,1,1.933006752,1.52E-05,2
385,0.054366488,0.021993867,0.084693181,0.076077288,0.06300965,0.031710714,0.118365563,11.72402454,9.275326001,0.082890617,2
386,0.004439903,0.5,0.5,0.5,0.019926156,0.019926156,1,1.960147689,1,1,2
387,0.009012005,0.5,0.5,0.5,0.026974981,0.023981151,1,1.946050039,1,0.667795442,2
388,0.5,0.5,0.5,0.01124384,0.035915681,0.5,1.977512321,1.928168638,1.905684286,3.811365245,2
389,0.030284094,0.028372992,0.064066154,0.058506597,0.035849749,0.010501498,0.087569748,15.565794,14.29857257,0.008661904,2
390,0.021709912,0.049460428,0.030959722,0.027825746,0.024844232,0.00313517,20.18315316,18.14686989,0.05659453,0.012772635,2
391,0.038343769,0.034382098,0.038327595,0.014356618,0.052406738,0.034349952,22.13741659,7.70345073,6.072086677,98.04348711,2
392,0.061405498,0.015368041,0.048955119,0.055370201,0.054990417,0.015388972,11.34033145,6.202441954,13.24028605,1.73E-06,2
393,0.044059482,0.035360162,0.051745213,0.067340941,0.078096419,0.087399101,3.876472037,2.461841178,4.973560679,5.78E-05,2
394,0.019535332,0.025224119,0.040888066,0.022328484,0.020978836,0.035199279,22.76046873,21.88038622,10.71413128,424.7573607,2
395,0.069417986,0.033173843,0.01992369,0.040902712,0.013256411,0.056167832,13.39401455,30.1394975,12.71907644,383.4067827,2
396,0.012903458,0.012903458,0.061290532,0.006451848,0.067742142,0.061290532,58.12359575,4.079008813,0.000150734,0.005840829,2
397,0.058988974,0.033708088,0.044944037,0.04213505,0.061797962,0.070224924,12.71421041,5.562512488,4.50E-05,0.000666965,2
398,0.115746359,0.079102981,0.070621034,0.075912112,0.011329528,0.104416833,6.495126699,12.38687828,6.237566869,76.65178013,2
399,0.03412777,0.103434306,0.086352698,0.106340029,0.1648389,0.159130216,4.422408579,1.396583871,1.461559623,8.08E-05,2
400,0.018149915,0.036637078,0.042282901,0.040893153,0.059655738,0.063822568,10.44712657,6.217793543,3.500931896,46.98500296,2
401,0.032138693,0.061345902,0.026129499,0.070748428,0.057359205,0.060610166,5.76598471,9.394063388,6.595864552,23.90711467,2
402,0.053068099,0.038176722,0.030868175,0.041039441,0.039900253,0.018932046,12.39047908,12.36571317,9.103170701,23.95812727,2
403,0.085560125,0.010601721,0.014661536,0.082908467,0.017376902,0.092345612,7.305481314,25.36825024,1.061020206,100.0797316,2
404,0.021353685,0.012496457,0.01002471,0.021373972,0.012523208,0.016357314,23.37714889,39.90456874,11.78011789,4.08E-05,2
405,0.011576321,0.012866709,0.018047089,0.011576321,0.018047089,0.016756701,43.19161593,27.70529885,9.74E-07,3.84E-05,2
406,0.007777,0.006463244,0.006454999,0.009059925,0.007759826,0.010356507,51.53043914,61.82153165,1.82E-05,0.001446311,2
407,0.016439208,0.013129894,0.019734569,0.019734569,0.016439207,0.023043883,22.78146306,31.69518439,6.60E-06,0.00028889,2
408,0.021195501,0.022650992,0.015637764,0.021226332,0.018394723,0.016970063,23.55780281,28.08218946,4.52E-06,9.66E-05,2
409,0.036912972,0.030201566,0.033557269,0.046980082,0.02349016,0.040268676,9.030284654,19.86649578,9.62E-05,0.001593254,3
410,0.054463625,0.021969107,0.032623075,0.050264734,0.031233587,0.041199951,10.93506965,16.29594056,8.303271871,71.58337241,3
411,0.027736635,0.025217897,0.5,0.017661683,0.5,0.5,25.22865406,1,1,25.22865406,3
412,0.5,0.5,0.009317876,0.021701021,0.5,0.024796808,1.956597957,1,1,1.332241612,3
413,0.00829674,0.5,0.027587,0.5,0.5,0.5,1,1,0.000648067,0.000648067,3
414,0.009362228,0.049627671,0.075503711,0.040287018,0.044862017,0.035513671,20.12683108,10.71094128,0.025032988,0.197387036,3
415,0.5,0.5,0.025000453,0.042500436,0.5,0.01750046,1.914999127,1,1,1.91E-05,3
416,0.009639022,0.012048658,0.012048658,0.016867931,0.014458294,0.019277567,20.75022504,33.19904621,0.002052903,0.085192188,3
417,0.031100215,0.01305483,0.018276762,0.018045515,0.020887728,0.036301475,32.15395783,21.88571429,9.205189471,703.7158355,3
418,0.018773447,0.035122651,0.033121443,0.053827524,0.034858444,0.053567746,0.051999432,14.34938566,0.040811274,0.631695978,3
419,0.5,0.5,0.014274662,0.01997232,0.5,0.022821149,1.960055359,1,1,1.199572423,3
420,0.5,0.016393904,0.021858379,0.5,0.005464953,0.5,1,45.74838027,1,45.74838027,3
421,0.038781603,0.033241442,0.01939104,0.027701281,0.030471362,0.01939104,17.19021957,17.19019315,3.683858147,0.004768737,3
422,0.019837297,0.017182968,0.017232623,0.019919648,0.034403846,0.037137916,25.08424906,0.019833194,0.016469908,0.368164847,3
423,0.009009243,0.009009243,0.009009243,0.009009243,0.013513745,0.013513745,55.49855772,27.75001321,0.001468701,0.081510805,3
424,0.028735632,0.00862069,0.043330068,0.020114943,0.051950753,0.063394441,34.8,5.85E-06,0.020309079,0.000203738,3
425,0.5,0.013016738,0.023405714,0.5,0.026002958,0.5,1,17.09986057,1,17.09986057,3
426,0.011684818,0.5,0.5,0.5,0.023339118,0.025669978,1,1.953321764,1,1.199477654,3
427,0.5,0.030251087,0.5,0.5,0.5,0.039317415,1,1,1.860910437,0.000784125,3
428,0.5,0.5,0.5,0.045361649,0.051405754,0.5,1.909276702,1.897188491,1.806740801,3.613205995,3
429,0.058777123,0.023678471,0.049020713,0.035188962,0.072498468,0.055581419,16.98097741,0.086460552,4.989334604,1.187123818,3
